COYLE	18,532	1190	95.4%	1690	19,424
GRADY	18,519	1191	73.7%	1290	25,121
BILLINGS	18,519	1191	85.1%	1509	21,764
ABRAMS	18,506	1193	74.1%	1295	24,961
CULLEN	18,503	1194	94.1%	1665	19,665
GODWIN	18,495	1195	83.8%	1480	22,062
MCGILL	18,485	1196	70.1%	1218	26,354
HINTON	18,474	1197	55.6%	962	33,209
PAULSON	18,467	1198	95.7%	1705	19,299
CUMMINS	18,446	1199	91.9%	1633	20,072
LESLIE	18,428	1200	75.9%	1335	24,266
KOEHLER	18,418	1201	96.7%	1725	19,037
MCNEIL	18,388	1202	55.3%	961	33,239
LOVELL	18,382	1203	89.1%	1596	20,628
WOMACK	18,366	1204	68.3%	1194	26,890
MINER	18,344	1205	88.9%	1597	20,627
LEVIN	18,342	1206	96.2%	1721	19,070
DIAMOND	18,330	1207	87.9%	1578	20,860
YOST	18,297	1208	96.5%	1733	18,959
WASHBURN	18,268	1209	93.7%	1685	19,505
MILLIGAN	18,265	1210	83.5%	1497	21,887
ALDRIDGE	18,233	1211	82.3%	1472	22,160
KEENAN	18,215	1212	94.5%	1707	19,275
SMART	18,208	1213	75.5%	1344	24,114
ENGLE	18,198	1214	95.7%	1727	19,022
WHALEY	18,174	1215	82.6%	1484	22,000
JACOBSEN	18,155	1216	96.4%	1743	18,831
PEACOCK	18,147	1217	86.0%	1564	21,106
SILVER	18,136	1218	82.6%	1489	21,956
WESTON	18,097	1219	73.3%	1308	24,679
CONNORS	18,091	1220	93.6%	1703	19,320
DORSEY	18,073	1221	44.0%	763	41,104
SWAN	18,052	1222	81.7%	1477	22,082
CRONIN	18,051	1223	96.5%	1756	18,710
CREWS	18,010	1224	77.7%	1404	23,167
BARNARD	18,008	1225	92.3%	1681	19,517
GORE	18,002	1226	73.6%	1326	24,449
ROUSE	18,001	1227	71.9%	1292	25,022
CHAPPELL	17,980	1228	78.2%	1419	23,001
KILGORE	17,979	1229	84.6%	1548	21,264
NOWAK	17,978	1230	97.1%	1777	18,515
GIFFORD	17,956	1231	93.7%	1716	19,171
WHITMAN	17,955	1232	90.6%	1656	19,827
SPANGLER	17,907	1233	96.0%	1761	18,653
DIEHL	17,889	1234	96.5%	1772	18,538
BROUSSARD	17,888	1235	69.5%	1249	25,735
DIETZ	17,883	1236	96.3%	1768	18,568
CHRISTIANSEN	17,869	1237	95.7%	1760	18,676
BONNER	17,866	1238	56.3%	1005	31,761
EDDY	17,853	1239	92.8%	1710	19,230
ERNST	17,841	1240	96.3%	1775	18,521
SHELDON	17,835	1241	92.7%	1708	19,246
TEMPLE	17,828	1242	81.9%	1507	21,771
HOUSER	17,821	1243	88.8%	1632	20,078
GILLIAM	17,808	1244	63.4%	1141	28,075
MCCRACKEN	17,806	1245	93.8%	1732	18,975
CHILDS	17,761	1246	65.1%	1178	27,266
CROCKER	17,754	1247	88.6%	1635	20,047
MCKINLEY	17,752	1248	76.8%	1410	23,124
RIVERA	17,728	1249	5.9%	59	299,463
CASTLE	17,722	1250	89.6%	1661	19,768
BRAGG	17,721	1251	82.3%	1536	21,540
GOODRICH	17,717	1252	91.3%	1692	19,399
COULTER	17,714	1253	87.5%	1622	20,252
TIDWELL	17,711	1254	85.6%	1595	20,681
DAVISON	17,702	1255	81.9%	1524	21,627
CAUDILL	17,702	1255	96.5%	1799	18,336
YARBROUGH	17,689	1257	73.5%	1350	24,063
LOCKHART	17,674	1258	65.8%	1195	26,844
BOWDEN	17,670	1259	74.6%	1373	23,677
PLUMMER	17,665	1260	71.6%	1309	24,665
HAGAN	17,614	1261	88.2%	1643	19,973
VICKERS	17,597	1262	81.7%	1535	21,544
BUNCH	17,591	1263	81.5%	1529	21,574
DREW	17,575	1264	77.9%	1451	22,555
KOWALSKI	17,572	1265	96.9%	1817	18,134
LANDIS	17,564	1266	95.5%	1792	18,388
MCHUGH	17,552	1267	96.4%	1813	18,206
NORTH	17,544	1268	86.7%	1623	20,238
KENDRICK	17,535	1269	66.8%	1222	26,266
TACKETT	17,529	1270	95.6%	1800	18,332
THOMASON	17,506	1271	89.5%	1678	19,549
KRAUS	17,497	1272	96.6%	1820	18,107
MCGRAW	17,489	1273	84.5%	1592	20,704
SHIPLEY	17,482	1274	93.1%	1748	18,770
DUVALL	17,475	1275	90.2%	1698	19,369
MAGEE	17,472	1276	67.1%	1237	26,031
HOSKINS	17,472	1276	74.8%	1391	23,358
BOSWELL	17,456	1278	79.6%	1493	21,927
FLORES	17,413	1279	5.6%	55	312,615
DEAL	17,399	1280	86.4%	1629	20,128
RIZZO	17,368	1281	94.2%	1784	18,445
BEYER	17,339	1282	96.8%	1843	17,910
BASSETT	17,312	1283	86.4%	1636	20,032
WADDELL	17,295	1284	82.8%	1576	20,885
LAND	17,290	1285	83.6%	1594	20,687
BERNSTEIN	17,283	1286	96.2%	1834	17,969
LOCKWOOD	17,257	1287	89.0%	1695	19,386
PETTIT	17,250	1288	92.5%	1761	18,653
HEDRICK	17,202	1289	93.7%	1795	18,359
SADLER	17,201	1290	82.1%	1571	20,939
LEDFORD	17,196	1291	94.2%	1807	18,264
HANLEY	17,183	1292	89.7%	1718	19,160
GRIGGS	17,168	1293	72.3%	1369	23,756
PUTNAM	17,159	1294	95.4%	1831	17,990
GROSSMAN	17,148	1295	96.3%	1854	17,811
RAMIREZ	17,115	1296	4.4%	42	388,987
CARTWRIGHT	17,115	1296	79.0%	1522	21,654
MINOR	17,066	1298	57.6%	1078	29,634
CAPPS	17,062	1299	94.7%	1830	18,013
LOTT	17,060	1300	67.9%	1291	25,118
WISEMAN	17,054	1301	90.7%	1745	18,813
LILLY	17,046	1302	78.4%	1511	21,742
NEELY	17,022	1303	73.0%	1393	23,308
COTTON	17,020	1304	53.6%	1006	31,759
PRYOR	17,005	1305	62.8%	1189	27,065
COLVIN	16,996	1306	77.6%	1495	21,908
ASH	16,995	1307	82.9%	1609	20,500
OGDEN	16,995	1307	92.1%	1782	18,461
BRANDON	16,968	1309	66.3%	1260	25,600
VOGT	16,957	1310	95.6%	1863	17,739
GALLO	16,951	1311	80.2%	1560	21,149
CARLTON	16,948	1312	81.8%	1587	20,727
BERGMAN	16,941	1313	95.9%	1868	17,671
MCMULLEN	16,938	1314	84.7%	1642	19,998
LATHAM	16,934	1315	80.9%	1572	20,935
FLAHERTY	16,918	1316	96.6%	1881	17,513
RING	16,906	1317	88.0%	1712	19,222
NANCE	16,889	1318	73.8%	1431	22,900
LAYTON	16,878	1319	89.9%	1746	18,781
STACY	16,864	1320	91.3%	1782	18,461
IVEY	16,828	1321	74.6%	1452	22,552
DILLARD	16,824	1322	55.9%	1062	30,118
SWAIN	16,821	1323	69.5%	1338	24,220
FORREST	16,821	1323	76.0%	1474	22,124
DUNBAR	16,818	1325	67.6%	1299	24,871
TRIPP	16,818	1325	84.6%	1653	19,886
RHOADES	16,798	1327	93.6%	1838	17,952
GOLD	16,743	1328	91.8%	1810	18,237
COPE	16,735	1329	92.4%	1819	18,110
ALBRECHT	16,731	1330	97.0%	1914	17,256
DOTY	16,719	1331	93.5%	1848	17,874
ZIMMER	16,719	1331	96.6%	1907	17,315
DELONG	16,710	1333	95.1%	1875	17,575
MOBLEY	16,688	1334	60.4%	1160	27,648
WEIR	16,677	1335	89.7%	1767	18,588
PELLETIER	16,676	1336	96.6%	1911	17,267
VINSON	16,630	1337	67.7%	1318	24,557
BULLARD	16,627	1338	73.8%	1453	22,539
SKAGGS	16,626	1339	94.6%	1876	17,569
RAINES	16,610	1340	81.5%	1614	20,373
BAUMAN	16,581	1341	95.7%	1904	17,328
LEDBETTER	16,567	1342	86.2%	1712	19,222
BLUM	16,565	1343	96.0%	1913	17,262
SCHUSTER	16,549	1344	96.1%	1916	17,221
WINN	16,548	1345	76.7%	1532	21,566
ECKERT	16,548	1345	96.4%	1925	17,161
HYATT	16,529	1347	89.9%	1791	18,396
HADLEY	16,527	1348	79.8%	1590	20,710
SHULTZ	16,523	1349	96.0%	1919	17,204
SNELL	16,513	1350	77.9%	1556	21,192
MOHR	16,513	1350	96.3%	1927	17,153
HATHAWAY	16,506	1352	91.5%	1826	18,041
CORCORAN	16,505	1353	95.3%	1905	17,321
OMALLEY	16,499	1354	96.9%	1938	17,027
MANSFIELD	16,495	1355	89.2%	1780	18,498
HOFF	16,458	1356	94.5%	1893	17,408
ABEL	16,452	1357	90.2%	1809	18,243
TOBIN	16,445	1358	90.7%	1816	18,135
FARR	16,438	1359	85.4%	1709	19,242
STERLING	16,422	1360	67.5%	1333	24,314
BERMAN	16,416	1361	94.6%	1901	17,346
KISER	16,414	1362	92.8%	1865	17,693
THURMAN	16,404	1363	72.7%	1450	22,564
LAIRD	16,401	1364	91.0%	1828	18,031
BUCKNER	16,386	1365	69.3%	1376	23,645
SHEARER	16,348	1366	93.2%	1878	17,545
HINSON	16,339	1367	84.7%	1706	19,293
BATEMAN	16,330	1368	89.2%	1801	18,313
BRANCH	16,266	1369	49.2%	967	33,040
PLATT	16,235	1370	88.3%	1793	18,376
CROWDER	16,213	1371	69.3%	1387	23,409
GRECO	16,178	1372	95.1%	1941	17,013
WELLER	16,168	1373	95.6%	1951	16,916
CARLISLE	16,165	1374	82.0%	1663	19,718
CAGLE	16,163	1375	93.0%	1898	17,380
HIRSCH	16,162	1376	95.8%	1959	16,864
OKEEFE	16,156	1377	96.0%	1966	16,829
MCGOVERN	16,155	1378	96.5%	1979	16,739
FITCH	16,154	1379	86.2%	1753	18,740
STORY	16,146	1380	85.3%	1735	18,935
HANKINS	16,113	1381	76.2%	1561	21,138
BUSCH	16,112	1382	94.3%	1935	17,089
NAPIER	16,091	1383	85.9%	1755	18,726
BUTTS	16,087	1384	68.3%	1381	23,540
GOMEZ	16,079	1385	6.1%	68	263,590
BENOIT	16,072	1386	85.3%	1741	18,842
ROMERO	16,054	1387	10.4%	154	153,772
REEDER	16,043	1388	85.5%	1750	18,768
ALLRED	16,031	1389	94.6%	1948	16,951
NEUMANN	16,031	1389	96.0%	1992	16,697
MCWILLIAMS	16,029	1391	79.6%	1628	20,135
MCCORMACK	16,015	1392	93.8%	1936	17,074
KNUTSON	16,015	1392	96.7%	2009	16,560
RICHEY	16,010	1394	89.2%	1839	17,950
ULRICH	15,997	1395	96.5%	2006	16,575
SUMNER	15,993	1396	89.7%	1851	17,837
DARLING	15,970	1397	89.4%	1849	17,855
ALDRICH	15,955	1398	93.8%	1939	17,017
PAPPAS	15,955	1398	95.2%	1977	16,754
BRAND	15,954	1400	85.1%	1751	18,750
SCHRADER	15,950	1401	96.9%	2021	16,464
ROCK	15,943	1402	86.1%	1779	18,510
KEEN	15,933	1403	92.0%	1906	17,320
CAVANAUGH	15,932	1404	93.0%	1930	17,137
ROSENTHAL	15,931	1405	94.4%	1956	16,881
SOUZA	15,925	1406	79.0%	1627	20,168
QUIGLEY	15,904	1407	94.6%	1973	16,810
SCHULTE	15,902	1408	97.4%	2037	16,327
KOHLER	15,871	1409	96.3%	2018	16,477
BEAL	15,868	1410	79.7%	1648	19,922
SPAULDING	15,868	1410	85.6%	1774	18,527
JUDD	15,852	1412	90.4%	1879	17,532
DARNELL	15,848	1413	89.2%	1859	17,775
BURKETT	15,840	1414	88.2%	1837	17,959
CATES	15,826	1415	88.4%	1844	17,907
FERNANDEZ	15,811	1416	11.4%	178	139,302
MAYES	15,797	1417	63.6%	1302	24,853
DILL	15,792	1418	89.9%	1877	17,562
WYNN	15,791	1419	56.3%	1142	28,048
SCHWAB	15,772	1420	96.6%	2035	16,332
MADSEN	15,766	1421	96.0%	2024	16,425
BLAND	15,757	1422	62.5%	1286	25,219
GERBER	15,753	1423	96.4%	2033	16,348
COON	15,736	1424	93.2%	1955	16,890
BENEDICT	15,716	1425	93.3%	1964	16,846
JOYNER	15,691	1426	55.6%	1134	28,216
KEATING	15,687	1427	95.7%	2027	16,392
JAMISON	15,666	1428	59.2%	1211	26,476
PACK	15,639	1429	84.4%	1772	18,538
KINCAID	15,613	1430	87.6%	1852	17,833
HACKETT	15,609	1431	79.5%	1671	19,637
THAYER	15,609	1431	94.6%	2014	16,496
GUIDRY	15,606	1433	78.2%	1645	19,967
GUNN	15,584	1434	70.5%	1475	22,120
OAKES	15,583	1435	91.6%	1943	17,008
ADLER	15,583	1435	95.6%	2041	16,305
CALVERT	15,560	1437	90.6%	1922	17,169
OROURKE	15,559	1438	95.7%	2044	16,263
CONROY	15,556	1439	95.4%	2040	16,309
HAY	15,548	1440	87.2%	1853	17,824
SHOOK	15,538	1441	95.9%	2050	16,202
BAER	15,535	1442	96.1%	2052	16,165
DIAZ	15,534	1443	6.2%	73	251,772
MICHAELS	15,531	1444	93.0%	1994	16,696
MURDOCK	15,530	1445	81.6%	1724	19,041
SLAUGHTER	15,525	1446	59.5%	1234	26,088
TYSON	15,521	1447	55.6%	1152	27,911
KEARNEY	15,510	1448	77.8%	1647	19,938
LIGHT	15,486	1449	92.9%	1996	16,671
COATES	15,483	1450	71.5%	1523	21,652
ATWOOD	15,477	1451	92.4%	1977	16,754
HARDEN	15,475	1452	61.3%	1284	25,241
SCHREIBER	15,460	1453	97.0%	2086	15,945
SHAVER	15,436	1454	92.3%	1987	16,716
PRATER	15,433	1455	83.1%	1769	18,565
MEDEIROS	15,428	1456	85.1%	1818	18,121
DUTTON	15,424	1457	92.0%	1976	16,774
MUNSON	15,421	1458	88.9%	1902	17,345
HOFFMANN	15,421	1458	96.6%	2082	15,970
READ	15,419	1460	92.1%	1981	16,736
LANDERS	15,412	1461	84.2%	1802	18,308
SCHILLING	15,412	1461	96.5%	2083	15,968
BAUM	15,374	1463	95.4%	2060	16,109
HUTTON	15,369	1464	85.6%	1836	17,961
ADAIR	15,363	1465	85.5%	1834	17,969
SAPP	15,354	1466	77.4%	1655	19,847
MAGUIRE	15,346	1467	96.8%	2100	15,853
MCCOLLUM	15,334	1468	79.3%	1700	19,341
STAPLETON	15,327	1469	87.4%	1880	17,529
CRUM	15,314	1470	87.7%	1889	17,452
HURT	15,309	1471	73.8%	1584	20,753
RADER	15,307	1472	94.4%	2047	16,212
WAITE	15,289	1473	87.8%	1892	17,415
RIVERS	15,284	1474	42.5%	879	35,980
DELUCA	15,277	1475	95.9%	2089	15,928
JANSEN	15,269	1476	95.2%	2072	16,036
EDMONDS	15,264	1477	63.0%	1339	24,210
DOSS	15,263	1478	74.0%	1598	20,623
GIORDANO	15,261	1479	95.2%	2072	16,036
MARCUM	15,255	1480	95.8%	2090	15,925
HURD	15,253	1481	76.8%	1654	19,856
KENNY	15,217	1482	90.5%	1972	16,811
CRANDALL	15,215	1483	93.9%	2047	16,212
BRENNER	15,200	1484	96.1%	2106	15,809
DORAN	15,198	1485	92.1%	2013	16,509
FRIEND	15,190	1486	87.7%	1908	17,312
DIETRICH	15,186	1487	96.4%	2112	15,761
SORENSON	15,176	1488	95.9%	2104	15,833
LACKEY	15,175	1489	85.5%	1862	17,749
STALEY	15,172	1490	83.9%	1824	18,081
SCHWARZ	15,161	1491	96.5%	2119	15,713
HAWLEY	15,154	1492	91.4%	2005	16,578
WALDRON	15,143	1493	89.6%	1952	16,908
DOBBS	15,138	1494	84.0%	1829	18,021
FERREIRA	15,128	1495	67.8%	1465	22,320
MADISON	15,127	1496	57.0%	1209	26,548
VANDYKE	15,125	1497	91.8%	2019	16,474
STANFORD	15,122	1498	73.4%	1601	20,610
TRENT	15,113	1499	80.9%	1759	18,679
LAUGHLIN	15,112	1500	93.9%	2062	16,097
JEFFRIES	15,103	1501	66.1%	1435	22,839
MATTSON	15,103	1501	95.4%	2105	15,825
MCLAIN	15,100	1503	88.9%	1945	16,978
WETZEL	15,100	1503	96.3%	2121	15,674
BURKHART	15,089	1505	96.0%	2117	15,718
ROMAN	15,086	1506	25.6%	507	59,020
HENNING	15,084	1507	93.4%	2056	16,153
SANDS	15,079	1508	81.8%	1787	18,430
HERNDON	15,070	1509	80.0%	1742	18,838
HONEYCUTT	15,051	1510	92.2%	2036	16,330
FONTENOT	15,047	1511	78.4%	1715	19,203
SHEFFIELD	15,038	1512	79.2%	1730	18,983
HORVATH	15,035	1513	96.8%	2147	15,538
BROWNE	15,032	1514	71.2%	1563	21,109
MCNALLY	15,019	1515	95.2%	2111	15,768
AMOS	14,993	1516	65.7%	1436	22,817
LANGFORD	14,989	1517	80.4%	1763	18,650
KEENE	14,983	1518	87.3%	1925	17,161
CRAIN	14,975	1519	87.5%	1934	17,110
ALTMAN	14,975	1519	94.1%	2091	15,916
CODY	14,969	1521	79.4%	1739	18,853
SPICER	14,956	1522	83.5%	1846	17,901
SEWELL	14,955	1523	72.1%	1586	20,736
SAUER	14,951	1524	96.6%	2151	15,474
GOINS	14,950	1525	68.4%	1498	21,872
MOSHER	14,934	1526	95.8%	2134	15,595
NAGY	14,933	1527	96.1%	2146	15,545
HELM	14,930	1528	89.4%	1991	16,700
SYKES	14,917	1529	56.5%	1214	26,425
EUBANKS	14,910	1530	76.0%	1673	19,616
ROCHE	14,901	1531	83.2%	1845	17,905
RUSHING	14,879	1532	78.9%	1739	18,853
HENLEY	14,852	1533	73.2%	1619	20,276
THORPE	14,850	1534	70.8%	1569	20,960
CLEARY	14,829	1535	94.5%	2120	15,685
GILLIS	14,815	1536	80.4%	1786	18,438
ERVIN	14,814	1537	60.4%	1321	24,511
SILVERMAN	14,808	1538	96.8%	2179	15,299
ROPER	14,790	1539	75.8%	1680	19,520
RUDOLPH	14,779	1540	75.9%	1688	19,462
POSEY	14,777	1541	75.2%	1669	19,648
HUGGINS	14,761	1542	68.7%	1538	21,499
BURROWS	14,757	1543	86.9%	1946	16,972
LUNSFORD	14,754	1544	88.2%	1981	16,736
BAIN	14,749	1545	87.6%	1965	16,845
LACY	14,732	1546	66.2%	1467	22,250
DENNY	14,732	1546	84.8%	1899	17,366
EASTMAN	14,731	1548	90.4%	2042	16,295
CROCKETT	14,720	1549	64.4%	1434	22,850
RAINEY	14,715	1550	65.7%	1462	22,397
MOTT	14,715	1550	86.5%	1941	17,013
GAUTHIER	14,711	1552	89.6%	2025	16,419
WESTBROOK	14,693	1553	74.3%	1660	19,781
CULVER	14,681	1554	85.2%	1915	17,231
HAUSER	14,673	1555	93.8%	2125	15,648
REAGAN	14,668	1556	93.6%	2122	15,673
IRVIN	14,660	1557	70.6%	1583	20,776
RIDER	14,660	1557	91.4%	2071	16,048
DOBSON	14,652	1559	79.9%	1798	18,342
HANKS	14,649	1560	85.5%	1928	17,141
SAYLOR	14,631	1561	94.1%	2145	15,547
STAUFFER	14,624	1562	97.2%	2217	15,045
SCHAEFFER	14,611	1563	94.6%	2156	15,448
JARRETT	14,592	1564	71.4%	1610	20,449
FAGAN	14,586	1565	86.9%	1975	16,779
LOMBARDO	14,581	1566	94.9%	2167	15,368
OAKLEY	14,579	1567	87.1%	1984	16,733
STREET	14,563	1568	75.4%	1701	19,322
KYLE	14,551	1569	82.0%	1861	17,750
CORNELIUS	14,547	1570	75.2%	1699	19,342
HUDDLESTON	14,527	1571	86.1%	1957	16,872
MONAHAN	14,526	1572	96.5%	2213	15,058
HUMPHRIES	14,513	1573	81.6%	1857	17,785
CHRISTIE	14,509	1574	82.5%	1874	17,582
REDMOND	14,478	1575	69.2%	1573	20,919
PARR	14,468	1576	89.8%	2057	16,120
HUMMEL	14,463	1577	97.2%	2244	14,878
STONER	14,452	1578	92.7%	2136	15,590
JACOB	14,431	1579	67.6%	1541	21,354
WEINER	14,428	1580	96.8%	2238	14,903
CHADWICK	14,408	1581	90.5%	2093	15,913
BECKMAN	14,385	1582	94.9%	2199	15,164
GENTILE	14,382	1583	96.3%	2230	14,938
HUSTON	14,368	1584	87.8%	2030	16,364
VARNER	14,301	1585	82.8%	1910	17,274
LENTZ	14,295	1586	96.1%	2248	14,869
PYLE	14,271	1587	94.7%	2212	15,066
WHITT	14,252	1588	86.4%	2016	16,488
CARMICHAEL	14,249	1589	75.0%	1729	19,011
THORNE	14,239	1590	78.1%	1812	18,222
LEONE	14,234	1591	94.6%	2216	15,047
BURKS	14,230	1592	54.5%	1232	26,115
GROVER	14,217	1593	85.9%	2010	16,551
SIMMS	14,189	1594	54.0%	1221	26,296
CORNETT	14,187	1595	92.6%	2176	15,314
BURNHAM	14,187	1595	92.7%	2179	15,299
SPIVEY	14,167	1597	69.6%	1615	20,349
HAWK	14,158	1598	87.2%	2045	16,240
CALL	14,144	1599	94.9%	2238	14,903
COE	14,133	1600	84.6%	1989	16,706
GRUBB	14,122	1601	95.8%	2262	14,740
MCCORD	14,119	1602	82.0%	1918	17,216
LADD	14,119	1602	88.8%	2096	15,898
ADAMSON	14,118	1604	87.8%	2065	16,080
NUGENT	14,094	1605	90.4%	2132	15,599
LANIER	14,090	1606	69.8%	1625	20,181
DUFF	14,078	1607	87.3%	2058	16,119
BRUNNER	14,076	1608	93.2%	2207	15,105
ARNETT	14,060	1609	87.7%	2075	16,027
BRYSON	14,050	1610	79.5%	1867	17,680
MATTINGLY	14,009	1611	95.6%	2273	14,661
WHITTINGTON	14,008	1612	81.6%	1924	17,163
SYLVESTER	14,007	1613	75.9%	1784	18,445
TIMMONS	14,006	1614	70.4%	1651	19,900
COMER	14,002	1615	84.3%	2001	16,619
UNGER	13,999	1616	95.4%	2272	14,668
KERNS	13,995	1617	92.6%	2206	15,113
TALBOT	13,995	1617	93.1%	2221	15,027
FAY	13,992	1619	93.3%	2225	14,992
LANGSTON	13,989	1620	73.7%	1731	18,979
DOWLING	13,982	1621	89.7%	2137	15,581
COTTRELL	13,960	1622	85.7%	2043	16,288
GANNON	13,956	1623	95.8%	2286	14,565
COREY	13,948	1624	90.1%	2149	15,488
CORMIER	13,930	1625	84.4%	2012	16,513
BEEBE	13,926	1626	94.0%	2256	14,813
BURK	13,922	1627	92.5%	2215	15,048
AMBROSE	13,919	1628	83.4%	1992	16,697
CROWELL	13,916	1629	81.2%	1931	17,136
MARCUS	13,904	1630	80.1%	1900	17,360
RAMOS	13,903	1631	7.2%	112	193,096
TILLEY	13,901	1632	89.3%	2143	15,560
KELLOGG	13,896	1633	90.8%	2178	15,302
HOLLIDAY	13,883	1634	71.2%	1686	19,488
DEMARCO	13,871	1635	95.9%	2300	14,463
WAGONER	13,870	1636	93.5%	2252	14,841
CRAVEN	13,858	1637	91.5%	2201	15,149
BETTS	13,844	1638	72.1%	1714	19,209
BREWSTER	13,843	1639	74.6%	1770	18,554
QUEEN	13,842	1640	77.4%	1847	17,881
TILLMAN	13,833	1641	47.9%	1110	28,878
STJOHN	13,824	1642	88.3%	2123	15,663
OSWALD	13,800	1643	96.3%	2313	14,332
COUGHLIN	13,794	1644	97.0%	2333	14,226
ASHBY	13,790	1645	82.5%	1985	16,723
LORENZ	13,789	1646	95.1%	2295	14,501
KAMINSKI	13,788	1647	97.2%	2337	14,190
SCHULER	13,782	1648	93.8%	2267	14,695
FENTON	13,771	1649	90.5%	2193	15,220
MEEHAN	13,767	1650	96.0%	2310	14,348
CRUZ	13,748	1651	5.9%	82	231,065
NAGEL	13,741	1652	96.3%	2325	14,270
BARGER	13,739	1653	93.9%	2275	14,635
ENNIS	13,725	1654	85.2%	2061	16,102
BARTH	13,722	1655	96.1%	2322	14,283
LOOMIS	13,716	1656	95.8%	2314	14,311
FAUST	13,714	1657	86.8%	2108	15,799
ROLAND	13,702	1658	73.1%	1752	18,742
PEREIRA	13,693	1659	59.7%	1428	22,921
IVERSON	13,683	1660	89.0%	2168	15,366
REARDON	13,673	1661	95.7%	2320	14,287
JEFFERS	13,671	1662	80.9%	1954	16,895
ANDERS	13,667	1663	88.9%	2165	15,375
BLEDSOE	13,651	1664	76.1%	1841	17,934
BAUMANN	13,639	1665	96.5%	2349	14,131
PRESLEY	13,621	1666	77.0%	1866	17,687
HARE	13,621	1666	86.5%	2114	15,739
WOODY	13,611	1668	75.3%	1825	18,069
VERNON	13,594	1669	78.7%	1911	17,267
WAGGONER	13,592	1670	93.4%	2287	14,556
ROWLEY	13,579	1671	92.0%	2261	14,760
WOODALL	13,573	1672	85.5%	2097	15,877
CLEMONS	13,555	1673	53.7%	1282	25,265
GOODE	13,555	1673	63.9%	1553	21,226
MELVIN	13,555	1673	69.4%	1679	19,523
CONN	13,550	1676	93.1%	2288	14,553
HARMAN	13,539	1677	95.1%	2328	14,237
PRESCOTT	13,531	1678	81.1%	1995	16,686
HANNAH	13,528	1679	70.6%	1717	19,164
STUMP	13,516	1680	95.4%	2340	14,171
MEEK	13,509	1681	92.9%	2289	14,549
BURDICK	13,506	1682	95.6%	2349	14,131
CORLEY	13,501	1683	76.7%	1872	17,609
FLOOD	13,500	1684	81.1%	1998	16,652
POWER	13,499	1685	90.9%	2250	14,846
NAYLOR	13,497	1686	84.7%	2088	15,930
ARNDT	13,489	1687	96.0%	2361	14,052
GAGE	13,481	1688	84.1%	2077	16,022
PEDERSON	13,481	1688	96.1%	2366	14,030
NEWCOMB	13,452	1690	94.5%	2331	14,230
TATUM	13,451	1691	57.7%	1395	23,300
WHITLOCK	13,442	1692	81.0%	2003	16,603
PFEIFFER	13,433	1693	96.8%	2394	13,870
PURDY	13,428	1694	89.6%	2226	14,987
MICHAUD	13,425	1695	93.2%	2303	14,408
WHITFIELD	13,423	1696	47.1%	1125	28,475
NEWSOME	13,410	1697	58.8%	1438	22,803
MAIER	13,408	1698	96.3%	2385	13,929
ROARK	13,400	1699	95.2%	2355	14,073
BLISS	13,387	1700	93.8%	2324	14,273
FOOTE	13,383	1701	83.2%	2063	16,093
CUTLER	13,379	1702	88.7%	2210	15,087
LAY	13,376	1703	74.4%	1832	17,979
KEARNS	13,376	1703	94.0%	2330	14,234
WEINSTEIN	13,374	1705	96.8%	2407	13,809
DURBIN	13,372	1706	95.3%	2364	14,034
STEARNS	13,369	1707	92.6%	2302	14,444
PARIS	13,365	1708	79.5%	1970	16,813
BOUDREAUX	13,362	1709	87.7%	2190	15,240
RAPP	13,362	1709	95.8%	2381	13,951
PURVIS	13,360	1711	81.6%	2028	16,381
GODDARD	13,346	1712	88.1%	2200	15,157
FOURNIER	13,341	1713	93.8%	2335	14,221
HUTSON	13,332	1714	86.4%	2160	15,430
LOMBARDI	13,322	1715	96.3%	2402	13,832
BAGLEY	13,321	1716	79.6%	1979	16,739
HAMLIN	13,304	1717	81.3%	2031	16,358
GABRIEL	13,302	1718	60.4%	1482	22,013
MOSELEY	13,302	1718	79.5%	1981	16,736
ABRAHAM	13,294	1720	51.7%	1250	25,729
BAUGHMAN	13,292	1721	96.0%	2398	13,847
GEE	13,290	1722	55.8%	1363	23,826
GRUBER	13,287	1723	95.6%	2387	13,903
MULLIGAN	13,281	1724	93.3%	2332	14,229
MCDONNELL	13,279	1725	95.6%	2390	13,892
ALLEY	13,276	1726	92.9%	2321	14,285
BRUNER	13,275	1727	86.2%	2163	15,404
GRUBBS	13,266	1728	85.8%	2155	15,453
GRANGER	13,256	1729	79.3%	1986	16,721
MOCK	13,242	1730	87.1%	2194	15,208
COVINGTON	13,199	1731	52.0%	1272	25,403
GOLDSMITH	13,197	1732	81.3%	2046	16,238
DEATON	13,190	1733	95.4%	2404	13,829
PERDUE	13,161	1734	82.5%	2085	15,958
SKELTON	13,159	1735	90.5%	2291	14,542
MORELAND	13,156	1736	76.6%	1921	17,173
WILLOUGHBY	13,151	1737	84.2%	2130	15,622
BROWER	13,146	1738	88.1%	2232	14,930
MAHAN	13,137	1739	87.9%	2231	14,937
STODDARD	13,135	1740	93.2%	2352	14,096
HILLIARD	13,129	1741	67.1%	1675	19,564
RUTH	13,122	1742	84.8%	2150	15,481
BARON	13,117	1743	84.8%	2152	15,464
OGLE	13,114	1744	93.3%	2362	14,050
LACEY	13,105	1745	73.6%	1854	17,811
TABOR	13,103	1746	87.0%	2213	15,058
